Lat,Long,geometry
43.7021332,-79.2712784,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7021675,-79.2567291,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7022247,-79.2931366,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7022743,-79.274971,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7024002,-79.2769928,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7024803,-79.2542191,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7024918,-79.2888794,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7025185,-79.2557449,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7025337,-79.2723236,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7026749,-79.2519608,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7027359,-79.2878494,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7027626,-79.2525482,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7028084,-79.2447281,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7028122,-79.2707825,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7028732,-79.2752304,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7029762,-79.2653198,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7030182,-79.2934723,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.703125,-79.2534561,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7031555,-79.2632065,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7032204,-79.2795181,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7032852,-79.2742767,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7032967,-79.2547379,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7033653,-79.2604752,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7034302,-79.2854996,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7034683,-79.293663,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.703495,-79.2729263,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7036514,-79.2516098,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7036743,-79.2926636,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7036743,-79.2775116,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7037735,-79.2501755,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7037811,-79.252182,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7038231,-79.2938232,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7038422,-79.2451553,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7038498,-79.273819,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7039566,-79.2527695,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7039719,-79.257782,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7041435,-79.290657,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.704155,-79.2440414,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.704361,-79.2896729,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7044106,-79.2623978,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7044487,-79.2696609,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7045784,-79.2769775,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7046127,-79.2886658,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7047806,-79.2479782,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7048187,-79.2729416,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7049675,-79.2611313,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7050209,-79.25103,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7051048,-79.2468491,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7051544,-79.2597275,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7051735,-79.2849274,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7051849,-79.2772217,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7053185,-79.2519302,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7053604,-79.2944946,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7053795,-79.2725449,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7054405,-79.2675018,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.705452,-79.2584,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7055702,-79.2533112,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7057419,-79.2421265,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7057724,-79.2783966,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7057915,-79.2924576,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7059097,-79.2654495,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.705925,-79.2470398,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7059364,-79.2735138,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.706028,-79.2914658,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.706028,-79.2503967,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7060356,-79.2451401,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7062531,-79.2548294,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7062988,-79.2753296,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7063446,-79.2512894,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.706356,-79.2894211,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7063751,-79.2630386,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7064896,-79.2894745,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7064896,-79.2537079,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7066231,-79.288208,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7066383,-79.2737961,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7067223,-79.2450943,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7067451,-79.2526016,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7067528,-79.2950821,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7068939,-79.2869873,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.706913,-79.2755356,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7069321,-79.2843552,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7070007,-79.2681274,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7071533,-79.2857819,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7072182,-79.2353821,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7072258,-79.2952805,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7072258,-79.2605743,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7073898,-79.2592163,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7074242,-79.2845764,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.707592,-79.2648849,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7076569,-79.2363281,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7076683,-79.2932739,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7076836,-79.2578812,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7076874,-79.2467728,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7077866,-79.2437897,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7079201,-79.2518692,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7079391,-79.2874374,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7079544,-79.2345657,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7080803,-79.2733765,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7081223,-79.2912903,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7081871,-79.2556229,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.70821,-79.2849121,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7082901,-79.2484055,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7082977,-79.2724075,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7083664,-79.2902679,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7084312,-79.2545166,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7084389,-79.2758331,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7085609,-79.2596741,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7086525,-79.2639542,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7086678,-79.2534103,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7087212,-79.267067,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7087784,-79.2959824,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7087784,-79.2497711,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7088928,-79.2426224,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7089195,-79.2627106,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7089424,-79.2852249,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7089615,-79.2949295,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7091522,-79.2833557,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7092056,-79.2690201,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7092209,-79.2510605,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7092247,-79.2474136,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7092819,-79.2961884,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.709343,-79.2718048,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.709465,-79.2678986,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7094688,-79.2629166,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7094955,-79.2711639,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7096252,-79.2919312,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7096672,-79.2587051,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.709671,-79.2855453,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.709713,-79.2963638,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7098541,-79.2909317,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.709919,-79.2964478,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7099228,-79.2693253,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7099342,-79.2575607,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7099533,-79.2606125,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.710144,-79.2896042,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7101784,-79.2564621,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.710186,-79.247818,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7102547,-79.2488022,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.710331,-79.2503662,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7103882,-79.2740097,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.710392,-79.2478943,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7103996,-79.2858582,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7104111,-79.2553406,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7104797,-79.2715836,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7106972,-79.2967606,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.710701,-79.2871933,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7107239,-79.2620926,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7108192,-79.2472229,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7109146,-79.2531052,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7109413,-79.2635345,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7109566,-79.2310867,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7110405,-79.2914429,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7110825,-79.2698059,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7111053,-79.2956543,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7111626,-79.2359467,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7112198,-79.2598648,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7112961,-79.2451248,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7113457,-79.2594147,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7117157,-79.2625122,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7118759,-79.2943497,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7119141,-79.2918167,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7120476,-79.2810059,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7120972,-79.2653961,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7121925,-79.2768784,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7122383,-79.2974014,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7122421,-79.2440109,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7123299,-79.264389,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7124443,-79.2724075,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7124863,-79.2550049,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7124939,-79.2598953,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7125587,-79.262207,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7125626,-79.2633667,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7126999,-79.2921524,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7127953,-79.2692719,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7130013,-79.2527237,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.713047,-79.2765579,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7131195,-79.2977753,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7131424,-79.2742462,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7132149,-79.2738876,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7132683,-79.2755814,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7132683,-79.2515793,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7132988,-79.260231,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7133026,-79.2670517,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7134743,-79.2746964,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7135201,-79.2504425,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7135239,-79.2660141,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
43.7136993,-79.2925873,"{'name': 'Scarborough Southwest', 'centroid': {'coordinates': [-79.25978904250549, 43.7136280859651], 'type': 'Point'}}"
